date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand
14-05-2023,1017,3,8,21,11.2,0,1,85.22,21
14-05-2023,1000,3,5,14,40.41,1,0,97.25,10
15-05-2023,1023,2,2,16,24.13,0,0,93.66,12
15-05-2023,1047,4,4,22,17.6,0,0,104.38,21
18-05-2023,1019,1,3,17,18.69,0,1,95.88,17
20-05-2023,1012,1,3,23,25.57,0,0,89.98,29
20-05-2023,1048,2,8,20,35.1,1,0,105.31,27
24-05-2023,1038,4,10,21,22.02,0,0,89.27,26
26-05-2023,1036,5,1,25,9.24,0,1,97.75,20
26-05-2023,1036,2,4,19,33.49,0,1,101.28,16
28-05-2023,1003,1,7,22,43.8,1,0,86.91,32
29-05-2023,1022,4,10,17,18.12,0,0,110.42,23
30-05-2023,1021,5,8,28,8.37,0,1,97.36,34
30-05-2023,1014,1,4,26,5.72,1,0,97.06,43
30-05-2023,1041,5,1,15,26.09,1,0,89.31,29
30-05-2023,1035,3,6,26,43.97,0,0,89.03,30
31-05-2023,1012,4,2,22,30.77,1,0,108.69,40
31-05-2023,1047,5,10,21,23.05,0,0,87.09,22
01-06-2023,1044,3,9,27,13.14,0,0,94.12,28
02-06-2023,1015,1,2,21,14.97,0,0,103.42,21
04-06-2023,1044,3,6,16,26.2,0,0,80.78,13
04-06-2023,1045,3,7,22,9.89,0,0,117.82,19
04-06-2023,1005,2,8,24,10.18,1,0,93.3,37
05-06-2023,1021,3,7,11,18.75,0,0,122.83,10
05-06-2023,1012,3,5,17,35.51,0,0,108.17,20
06-06-2023,1009,3,2,12,41.98,0,1,103.18,14
07-06-2023,1012,4,6,22,42.02,1,0,96.74,22
07-06-2023,1019,5,8,12,7.26,0,0,97.87,12
08-06-2023,1048,1,9,20,37.78,0,0,108.15,23
09-06-2023,1041,1,5,21,23.52,0,1,79.74,23
10-06-2023,1017,5,4,27,30.63,1,0,104.44,39
10-06-2023,1041,5,4,26,35.14,0,0,120.29,25
11-06-2023,1038,3,2,16,32,0,0,111.29,19
11-06-2023,1029,2,4,25,16.64,0,0,107.32,21
14-06-2023,1027,4,3,27,16.05,0,0,100.39,23
14-06-2023,1049,2,5,17,23.82,1,0,91.19,26
14-06-2023,1018,1,4,21,46.94,1,0,99.92,34
16-06-2023,1022,5,2,18,12.55,0,0,85.45,16
21-06-2023,1017,3,10,28,26.06,0,0,96.26,34
21-06-2023,1038,2,5,19,17.91,0,0,104.27,26
21-06-2023,1037,3,2,19,30.14,1,0,90.97,27
22-06-2023,1045,1,9,15,42.26,0,0,102.45,18
24-06-2023,1049,3,9,23,19.62,1,0,100.08,28
24-06-2023,1031,2,7,20,11.79,0,0,101.15,23
26-06-2023,1011,5,1,28,12.32,0,1,105.46,31
26-06-2023,1010,3,4,24,25.83,1,0,105.56,32
27-06-2023,1031,1,1,16,11.55,0,0,96.77,17
30-06-2023,1016,3,1,14,32.17,0,0,98,14
30-06-2023,1005,3,7,16,49.64,0,0,98.52,10
01-07-2023,1043,2,1,16,22.92,0,0,105.64,14
07-07-2023,1007,1,5,29,33.58,0,0,89.01,29
11-07-2023,1040,5,9,18,27.65,0,0,99.66,21
12-07-2023,1038,5,2,21,36.54,0,0,104.23,21
14-07-2023,1016,1,1,20,23.74,1,0,118.95,30
14-07-2023,1027,3,1,15,17.23,0,0,105.8,15
15-07-2023,1017,2,10,18,11.78,0,0,97.34,20
15-07-2023,1003,1,8,16,33.19,1,0,109.6,28
17-07-2023,1039,2,2,28,12.71,1,1,104.99,36
17-07-2023,1043,3,3,23,30.9,1,0,103.41,29
18-07-2023,1004,1,3,25,5.88,1,0,93.81,36
21-07-2023,1020,5,4,23,38.67,0,0,89.37,27
24-07-2023,1028,1,3,14,30.63,0,0,106.36,5
25-07-2023,1046,3,2,23,32.17,1,0,107.6,31
26-07-2023,1021,3,4,25,18.75,1,0,77.99,28
26-07-2023,1047,3,2,14,39.82,1,1,94.55,17
27-07-2023,1038,5,3,17,30.05,0,0,82.24,15
27-07-2023,1027,5,8,21,12.9,0,0,96.97,21
29-07-2023,1037,5,7,17,30.93,0,0,115.01,16
29-07-2023,1041,3,4,22,16.73,0,0,86.54,22
29-07-2023,1033,2,4,18,20.66,0,0,101.1,23
29-07-2023,1017,1,9,23,9.11,0,0,88.03,20
30-07-2023,1010,4,4,28,37.28,1,0,95.87,35
30-07-2023,1002,4,2,23,24.96,0,1,104.15,16
02-08-2023,1040,2,8,21,43.72,0,0,89.95,26
04-08-2023,1004,3,1,18,49.9,1,0,101.97,31
04-08-2023,1040,4,3,20,32.72,1,0,92.85,34
05-08-2023,1028,4,10,11,36.75,0,0,115.85,16
07-08-2023,1018,4,9,17,36.68,0,1,81.24,11
07-08-2023,1000,1,8,25,44.79,0,1,103.98,30
08-08-2023,1007,3,7,17,40.21,0,0,104.87,14
11-08-2023,1035,5,9,23,34.76,0,0,91.66,26
12-08-2023,1003,5,1,13,26.21,0,0,95.99,10
13-08-2023,1029,4,2,19,28.36,1,0,105.05,29
14-08-2023,1033,1,8,14,18.03,0,0,120.14,13
15-08-2023,1047,5,6,14,49.91,0,0,105.4,8
17-08-2023,1044,1,1,22,26.2,1,0,89.01,32
17-08-2023,1022,3,4,17,18.01,0,0,88.78,22
17-08-2023,1032,4,6,28,32.69,0,0,105.89,36
17-08-2023,1023,5,10,20,11.69,0,0,87.81,20
19-08-2023,1031,1,10,28,30.91,1,0,99.47,30
19-08-2023,1009,1,4,21,24.76,1,0,100.23,25
20-08-2023,1008,1,9,18,43.45,0,0,84.85,14
21-08-2023,1006,4,6,17,16.72,0,0,106.57,22
21-08-2023,1025,1,6,19,34.2,0,1,89.25,17
22-08-2023,1009,3,5,25,23.34,0,0,117.02,27
24-08-2023,1016,1,8,14,5.81,1,0,77.92,20
24-08-2023,1018,2,7,19,46.15,1,0,112.49,29
24-08-2023,1036,3,7,19,13.7,0,0,85.2,22
26-08-2023,1038,5,3,18,36.07,0,0,108.94,20
27-08-2023,1005,3,5,28,49.68,0,0,99.4,33
30-08-2023,1006,5,2,13,6.76,0,1,91.24,14
31-08-2023,1048,4,7,21,16.39,0,0,89.65,24
31-08-2023,1023,3,6,19,16.04,0,0,103.09,13
01-09-2023,1003,2,5,18,29.96,0,1,90.62,20
01-09-2023,1025,5,9,20,17.93,0,0,101.99,21
02-09-2023,1008,5,8,14,32.86,0,1,99.84,14
02-09-2023,1016,4,3,15,26.8,0,0,105.88,14
03-09-2023,1005,4,3,16,24.67,1,0,107.94,16
05-09-2023,1042,1,5,14,33.3,1,0,95.19,19
05-09-2023,1012,3,10,24,43.55,1,0,108.39,28
07-09-2023,1028,5,5,20,40.24,0,0,103.51,14
07-09-2023,1000,4,8,22,16.96,0,0,101.25,17
07-09-2023,1006,2,6,17,28.24,0,0,100.47,16
08-09-2023,1003,3,2,13,12.49,1,0,101.59,25
08-09-2023,1014,3,3,24,27.99,0,1,99.22,11
09-09-2023,1048,3,6,14,18.36,0,0,112.69,19
12-09-2023,1012,5,2,19,8.95,0,0,77.09,17
12-09-2023,1010,3,5,19,29.42,0,0,101.3,17
12-09-2023,1028,1,9,20,8.54,0,0,94.96,18
16-09-2023,1019,5,2,13,38.3,0,0,84.04,17
20-09-2023,1001,1,5,20,38.19,1,0,86.48,26
21-09-2023,1015,2,5,22,43.24,0,1,103.89,21
21-09-2023,1022,2,9,21,5,0,1,103.64,21
22-09-2023,1034,1,9,24,42.18,0,1,90.2,22
23-09-2023,1013,1,2,21,39.06,1,0,89.53,28
23-09-2023,1003,2,3,22,24.14,0,0,101.63,22
24-09-2023,1007,3,10,22,15.47,0,0,98.32,20
25-09-2023,1012,3,2,16,20.01,0,1,89.96,12
27-09-2023,1044,5,8,21,7.27,1,1,82.24,29
27-09-2023,1005,2,9,10,21.42,0,0,116.43,13
28-09-2023,1034,1,5,17,42.03,0,0,115.54,14
29-09-2023,1032,4,6,21,19.93,0,0,90.94,20
01-10-2023,1015,5,6,15,47.72,0,0,95.78,19
02-10-2023,1013,1,9,15,6.22,1,0,114.99,22
06-10-2023,1042,4,7,26,49.29,0,0,94.56,28
07-10-2023,1006,1,9,20,28.58,0,0,99.14,18
08-10-2023,1029,2,5,17,22.39,1,0,86.69,27
08-10-2023,1036,2,8,23,20.09,0,0,93.11,23
08-10-2023,1000,3,2,13,8.13,0,0,96.49,15
08-10-2023,1027,3,3,21,47.75,1,0,123.37,32
09-10-2023,1049,1,9,18,46.13,0,1,87.35,20
09-10-2023,1040,4,1,16,5.24,0,0,90.24,22
12-10-2023,1004,2,5,18,34.41,0,1,97.75,21
12-10-2023,1033,2,6,24,25.75,1,0,108.29,38
12-10-2023,1001,2,5,27,11.57,0,0,105.59,33
13-10-2023,1018,4,6,19,9.2,1,0,83.72,32
14-10-2023,1004,5,2,22,27.66,1,0,102.86,34
19-10-2023,1046,4,1,16,34.97,0,0,107.22,11
19-10-2023,1002,3,3,22,15.37,0,0,101.43,24
20-10-2023,1015,2,8,18,5.93,0,1,114.04,14
21-10-2023,1019,1,8,21,17.83,0,0,114.22,23
21-10-2023,1002,4,8,23,47.99,1,0,104.63,23
22-10-2023,1037,1,9,18,43.71,1,0,87.65,34
22-10-2023,1046,4,4,20,11.41,1,0,91.57,31
22-10-2023,1039,4,6,17,5.32,0,0,118.38,12
23-10-2023,1047,4,6,16,29.6,0,1,115.11,21
23-10-2023,1033,1,10,22,46.29,0,0,117.93,23
24-10-2023,1049,4,5,20,40.93,1,0,97.84,28
24-10-2023,1020,4,2,11,14.32,0,0,90.29,9
24-10-2023,1044,3,9,28,17.34,0,0,97.53,20
24-10-2023,1025,2,3,21,19.29,1,0,127.8,31
24-10-2023,1038,4,6,19,31.22,0,0,112.35,18
26-10-2023,1032,4,4,26,41.85,1,0,102.51,29
26-10-2023,1026,5,8,22,42.85,0,0,98.33,19
29-10-2023,1046,2,5,20,9.46,0,0,99.77,19
29-10-2023,1013,5,1,25,40.28,0,0,103.07,29
30-10-2023,1017,2,3,22,45.48,1,0,97.99,39
30-10-2023,1015,5,1,11,40.23,0,0,99.18,6
01-11-2023,1006,5,6,23,12.12,0,0,90.79,18
02-11-2023,1005,2,10,22,26.09,0,0,117.16,20
03-11-2023,1019,2,1,15,38.05,0,0,100.45,12
03-11-2023,1039,2,2,17,46.19,0,0,90.54,10
03-11-2023,1001,5,6,19,9.52,0,0,88.55,13
05-11-2023,1024,3,5,25,17.8,0,1,98.87,18
06-11-2023,1035,3,8,22,10.58,0,0,100.04,23
07-11-2023,1020,4,7,18,9.69,0,0,93.18,13
09-11-2023,1048,1,8,22,14.43,0,0,73.91,24
11-11-2023,1023,4,3,20,23.94,0,1,77.57,28
12-11-2023,1000,1,3,14,8.4,0,0,103.44,9
17-11-2023,1001,1,8,16,16.84,0,0,105.67,15
17-11-2023,1033,4,7,26,13.95,1,1,94.99,41
18-11-2023,1039,1,7,19,42.84,0,1,98.01,24
19-11-2023,1004,5,1,22,15.04,0,0,97.96,22
19-11-2023,1012,3,8,19,43.19,0,0,93.22,21
20-11-2023,1042,3,4,20,46.47,0,1,98.67,28
21-11-2023,1037,4,7,21,28.07,0,0,105.89,20
21-11-2023,1009,2,2,23,40.36,0,0,90.64,24
21-11-2023,1045,3,7,27,49.72,0,1,118.18,32
22-11-2023,1048,3,10,15,11.35,0,0,100.52,12
23-11-2023,1005,5,2,13,5.46,0,1,91.87,16
24-11-2023,1002,3,5,23,30.17,1,0,92.25,32
24-11-2023,1044,5,10,20,8.01,0,0,99.5,22
27-11-2023,1004,5,6,21,39.06,1,1,100.7,25
29-11-2023,1026,4,9,25,31.51,1,0,86.92,27
30-11-2023,1020,2,7,16,24.74,0,1,100.99,12
30-11-2023,1005,4,4,23,15.68,1,0,96.2,35
30-11-2023,1006,1,1,18,30.62,1,0,111.35,26
01-12-2023,1022,2,1,18,48.61,1,0,87.5,21
01-12-2023,1036,4,1,22,32.21,0,0,76.63,20
01-12-2023,1010,1,10,22,20.9,0,0,109.9,22
04-12-2023,1049,2,6,22,11.18,0,0,99.54,17
05-12-2023,1025,2,10,23,32.97,0,1,108.18,20
05-12-2023,1008,5,8,27,14.4,0,0,95.13,26
05-12-2023,1014,2,9,23,18.61,0,1,86.85,28
06-12-2023,1023,2,6,23,5.65,0,0,103.82,25
09-12-2023,1022,1,2,19,27.29,0,0,86.32,15
11-12-2023,1006,3,1,24,42.81,0,0,112.72,20
11-12-2023,1022,2,3,26,40.5,0,0,116.03,23
11-12-2023,1008,4,2,18,38.27,0,0,111.15,21
15-12-2023,1047,3,3,30,26.49,0,0,92.39,27
15-12-2023,1011,3,3,20,40.43,1,0,105.86,30
15-12-2023,1020,4,9,18,5.87,0,0,85.59,16
16-12-2023,1035,1,8,23,7.9,0,0,119.98,23
16-12-2023,1012,1,2,21,20.69,0,0,91.54,14
17-12-2023,1020,5,7,20,13.58,0,0,101.7,18
18-12-2023,1045,4,2,17,39.22,0,0,78.46,15
19-12-2023,1027,1,2,24,43.27,0,0,115.97,20
19-12-2023,1005,2,4,23,39.27,0,0,108.59,23
19-12-2023,1026,1,7,29,49.22,1,0,94.53,38
21-12-2023,1045,2,8,22,28.96,0,0,112.94,26
21-12-2023,1034,3,5,23,13.76,1,0,90.03,38
22-12-2023,1010,1,6,21,29.48,1,0,92.16,26
23-12-2023,1024,1,5,23,28.16,0,1,115.7,23
24-12-2023,1004,2,1,22,23.81,0,0,99.31,22
25-12-2023,1035,3,1,25,8.74,0,0,102.21,28
25-12-2023,1020,1,3,14,25.37,0,0,95.83,14
27-12-2023,1031,5,10,26,12.52,0,0,99.27,21
28-12-2023,1019,3,9,29,14.75,0,1,92.15,34
28-12-2023,1040,4,1,24,7.99,1,0,107.8,35
29-12-2023,1002,3,4,13,37.37,1,0,105.83,22
30-12-2023,1009,5,8,15,33.05,0,0,94.74,19
30-12-2023,1005,4,2,23,7.68,1,0,104.59,36
30-12-2023,1035,3,7,26,8.52,1,1,85.34,26
31-12-2023,1033,1,4,16,12.87,0,0,110.89,10
02-01-2024,1015,3,10,26,33.21,0,0,96.73,17
02-01-2024,1009,5,10,20,44.42,0,0,98.63,20
03-01-2024,1002,1,7,12,7.87,0,0,109.25,7
03-01-2024,1020,4,1,18,16.49,1,0,89.58,30
06-01-2024,1022,3,5,11,37.22,0,0,95.55,6
09-01-2024,1035,1,5,22,29.34,0,0,90.61,19
10-01-2024,1036,3,1,19,16.35,0,0,120.93,17
11-01-2024,1031,3,6,21,15.65,0,0,115.59,24
12-01-2024,1032,1,1,20,12.57,1,0,107.39,28
20-01-2024,1006,2,3,17,24.2,0,0,122.08,19
21-01-2024,1016,5,2,21,15.86,1,0,99.14,19
24-01-2024,1043,1,2,21,24.75,0,0,94.13,26
25-01-2024,1043,5,3,15,25.55,0,0,104.15,19
28-01-2024,1016,4,8,24,9.63,1,0,105.88,29
31-01-2024,1001,4,1,13,23.38,1,0,82.24,25
02-02-2024,1015,3,4,17,17.37,0,0,103.06,21
02-02-2024,1037,1,6,18,13.75,1,0,106.67,28
06-02-2024,1031,4,5,24,13.43,0,1,105.47,23
07-02-2024,1019,2,7,17,19.55,1,0,124.12,20
08-02-2024,1008,3,5,17,37.85,1,0,89.21,28
08-02-2024,1030,3,7,18,47.86,1,0,105.52,24
09-02-2024,1018,3,3,21,48.2,1,0,113.63,22
09-02-2024,1039,5,1,21,5.41,1,0,112.85,27
09-02-2024,1019,5,8,18,7.97,0,0,121.98,20
10-02-2024,1005,2,10,21,40.34,0,0,93.02,25
10-02-2024,1032,4,9,28,20.48,0,1,113.07,28
11-02-2024,1001,3,9,21,48.28,1,0,95.18,28
12-02-2024,1012,1,4,20,41.01,0,0,91.44,16
14-02-2024,1012,2,9,19,40.9,0,0,104.82,15
15-02-2024,1030,1,4,19,15.18,0,0,110.45,23
15-02-2024,1044,4,8,23,29.78,1,1,104.61,32
15-02-2024,1033,3,5,24,40.99,0,0,111.89,22
15-02-2024,1009,3,1,19,39.14,0,0,110.42,16
16-02-2024,1007,3,8,21,46.66,0,0,107.13,14
18-02-2024,1047,2,9,25,45.77,0,0,101.28,23
18-02-2024,1023,2,3,28,21.36,0,0,95.69,22
18-02-2024,1027,3,6,20,10.6,1,0,90.51,36
20-02-2024,1038,2,1,14,38.89,0,1,92.42,12
21-02-2024,1019,1,10,19,31,0,0,121.37,22
23-02-2024,1018,3,4,17,38.01,1,0,90.68,26
23-02-2024,1020,4,10,29,9.06,0,0,100.8,34
24-02-2024,1029,4,7,17,13.98,1,0,93.44,23
25-02-2024,1010,1,8,17,13.05,1,0,96.99,24
28-02-2024,1006,4,3,19,49.63,1,1,86.17,30
02-03-2024,1023,5,7,17,32.63,1,0,111.88,32
03-03-2024,1041,4,5,23,23.88,0,0,111.49,17
03-03-2024,1026,4,4,25,35.55,0,1,97.97,23
04-03-2024,1010,1,6,18,7.78,0,1,103.15,18
06-03-2024,1002,2,6,19,22.8,0,0,101.3,18
07-03-2024,1027,5,5,13,45.14,1,0,94.87,25
07-03-2024,1028,2,5,16,12.19,1,0,96.61,29
08-03-2024,1000,2,1,21,5.46,0,0,104.64,14
13-03-2024,1001,3,9,20,44.28,0,0,122.68,22
14-03-2024,1005,4,1,17,33.16,0,1,99.31,20
15-03-2024,1005,1,2,22,28.72,1,0,115.56,31
15-03-2024,1015,5,10,24,22.09,0,0,103.19,23
15-03-2024,1004,5,3,19,44.6,0,0,117.97,17
15-03-2024,1034,1,7,29,32.1,1,0,101.08,40
17-03-2024,1003,1,7,22,32.93,1,0,100.42,39
18-03-2024,1049,2,8,23,41.79,1,0,96.73,34
19-03-2024,1016,1,7,18,33.08,0,0,93.32,22
24-03-2024,1040,5,1,22,7.51,0,0,95.4,17
25-03-2024,1047,4,1,14,46.97,1,0,88.47,17
26-03-2024,1011,4,5,28,33.57,0,0,111.52,26
27-03-2024,1007,2,10,14,47.06,0,0,114.68,13
27-03-2024,1019,1,10,13,44.81,0,0,111.46,19
27-03-2024,1013,4,3,22,34.81,0,0,81.95,22
28-03-2024,1020,3,1,25,37.69,0,0,94.83,22
29-03-2024,1006,4,9,16,23.55,0,0,94.53,17
30-03-2024,1011,4,2,19,18.69,0,0,93.34,19
30-03-2024,1042,5,6,14,24.47,0,0,107.53,7
31-03-2024,1028,2,4,20,6.91,0,1,91.48,20
01-04-2024,1038,2,5,19,31.73,0,0,97.37,20
02-04-2024,1038,2,9,22,27.82,1,0,102.13,30
02-04-2024,1048,5,10,25,14.12,0,0,103.67,19
03-04-2024,1017,1,7,12,14.38,0,1,110.18,7
04-04-2024,1033,5,6,22,21.92,1,1,109.42,40
04-04-2024,1028,2,1,11,23.27,0,0,79.53,10
05-04-2024,1013,2,4,13,34.35,0,0,104.58,15
05-04-2024,1023,1,9,28,9.17,0,0,79.41,24
06-04-2024,1017,4,7,18,23.33,0,0,110.07,23
06-04-2024,1034,3,8,22,23.24,1,0,96.87,25
07-04-2024,1016,1,7,20,20.27,0,0,83.84,23
09-04-2024,1018,3,9,17,13.06,0,1,104.99,14
10-04-2024,1024,3,8,25,38.23,0,0,108.99,25
10-04-2024,1049,1,1,15,8.93,0,0,97.21,15
12-04-2024,1003,5,5,22,25.37,1,1,106.24,28
16-04-2024,1005,5,7,21,35.55,0,1,103.33,20
19-04-2024,1016,3,10,15,41.19,0,0,99.08,14
20-04-2024,1008,2,4,13,6.34,0,0,96.71,13
20-04-2024,1047,4,4,17,10.92,0,1,103.35,18
24-04-2024,1036,2,8,21,23.25,0,0,99.97,22
25-04-2024,1026,1,7,27,26.64,0,0,105.86,21
26-04-2024,1022,3,1,21,29.1,0,0,88.45,22
28-04-2024,1021,4,6,25,33.27,0,0,105.66,22
29-04-2024,1028,5,6,15,7.09,1,0,88.6,15
30-04-2024,1004,1,3,21,13.87,1,0,101.82,29
01-05-2024,1026,2,8,19,30.84,1,0,119.43,24
03-05-2024,1009,4,9,17,27.68,0,0,96.08,15
04-05-2024,1001,3,10,23,29.9,0,0,109.68,21
04-05-2024,1030,5,10,20,48.8,0,0,117.59,16
05-05-2024,1018,3,8,17,8.35,1,0,97.01,28
05-05-2024,1043,2,9,17,34.78,1,0,90.76,25
07-05-2024,1041,5,6,19,16.45,1,0,88.63,31
09-05-2024,1043,3,3,18,32.32,1,0,97.58,35
10-05-2024,1041,1,10,13,34.01,1,0,94.04,20
11-05-2024,1022,4,9,23,49.47,0,0,110.11,24
13-05-2024,1044,1,7,26,15.58,1,0,100.19,33
17-05-2024,1017,4,10,25,18.62,1,0,114.63,37
19-05-2024,1010,1,3,20,45.65,0,0,95.43,27
19-05-2024,1017,4,8,20,19.45,1,1,90.11,21
20-05-2024,1015,5,7,19,35.87,1,0,106.23,37
20-05-2024,1016,1,1,18,17.04,0,0,109.77,12
20-05-2024,1037,1,7,16,30.14,0,0,79.67,15
22-05-2024,1046,1,10,24,19.97,0,0,98.28,29
23-05-2024,1005,3,9,15,44.45,0,0,101.85,17
24-05-2024,1025,3,5,25,48.99,0,0,95.57,28
25-05-2024,1049,4,3,22,48.49,0,0,114.8,16
25-05-2024,1045,4,2,24,16.77,1,0,105.12,33
26-05-2024,1019,4,7,20,14.62,0,1,94.5,18
26-05-2024,1000,1,7,26,31.71,0,1,112.45,23
28-05-2024,1001,1,4,24,20.25,0,0,102.69,18
01-06-2024,1027,4,4,19,26.01,1,0,103.25,28
01-06-2024,1016,5,10,16,6.25,0,0,99.02,13
01-06-2024,1041,5,10,28,38.01,0,0,103.75,30
01-06-2024,1029,3,8,20,7.71,0,0,97.85,20
01-06-2024,1026,4,10,26,31.29,1,0,85.96,27
03-06-2024,1035,4,5,22,11.35,0,1,104.71,22
03-06-2024,1039,5,6,16,12.33,1,0,89.75,23
04-06-2024,1047,3,6,25,27.81,0,0,92.77,19
04-06-2024,1021,1,5,15,13.02,0,0,96.37,16
05-06-2024,1019,3,10,19,34.04,0,1,106.41,21
05-06-2024,1043,4,3,22,28.71,0,0,82.99,26
05-06-2024,1022,4,5,15,35.05,0,0,102.78,6
05-06-2024,1024,5,4,21,26.5,0,0,86.57,16
06-06-2024,1036,2,10,23,48.52,1,1,90.82,31
07-06-2024,1048,1,9,27,31.56,0,0,111.67,32
07-06-2024,1026,2,8,20,29.04,1,1,76.05,33
09-06-2024,1007,5,1,19,48.65,0,0,78.6,22
10-06-2024,1033,5,10,21,49.15,0,0,108.55,20
10-06-2024,1037,3,3,20,25.91,0,0,102.27,19
11-06-2024,1042,1,10,22,42.7,0,0,89.73,13
13-06-2024,1031,2,3,21,14.52,1,0,116.14,27
13-06-2024,1005,5,3,25,40.63,0,0,91.88,32
13-06-2024,1012,4,6,28,31.03,0,0,86.75,24
14-06-2024,1011,4,4,20,40.75,0,0,112.92,23
14-06-2024,1040,3,3,17,48.7,0,1,91.74,18
15-06-2024,1017,5,8,16,35.42,0,0,114.65,12
16-06-2024,1023,3,4,25,11.19,0,0,113.31,32
18-06-2024,1049,2,6,21,32.61,0,0,106.89,17
18-06-2024,1041,5,4,18,44.27,0,1,126.03,12
19-06-2024,1049,2,5,28,49.03,0,0,99.61,32
20-06-2024,1001,5,8,21,26.35,0,0,101.74,25
21-06-2024,1019,1,10,14,41.74,0,0,105.78,14
21-06-2024,1010,5,2,19,22.69,0,0,98.75,25
22-06-2024,1009,4,6,18,28.44,0,0,100.48,12
24-06-2024,1020,2,3,19,49.33,0,0,104.34,16
25-06-2024,1045,4,4,19,38.72,0,0,101.08,18
26-06-2024,1026,2,8,17,39.5,1,0,103.18,34
28-06-2024,1023,2,4,22,11.45,1,0,101.82,37
28-06-2024,1027,4,7,28,24.49,1,0,97.83,31
29-06-2024,1036,4,9,24,35.45,0,0,90.35,27
29-06-2024,1010,2,5,16,27.55,0,0,103.15,20
01-07-2024,1001,1,9,18,10.35,0,0,86.47,17
02-07-2024,1033,3,2,25,16.95,0,0,81.21,27
02-07-2024,1018,5,10,23,26.05,0,0,107.43,27
03-07-2024,1016,2,3,27,17.33,0,0,101.31,29
04-07-2024,1023,4,10,14,24.97,0,0,95.47,15
04-07-2024,1005,1,9,27,43.61,1,0,100.36,40
05-07-2024,1041,1,8,23,6.57,1,0,101.19,39
06-07-2024,1019,3,8,18,35.02,1,0,105.61,25
06-07-2024,1042,3,2,17,34.11,0,1,96.64,18
06-07-2024,1016,4,4,18,32.01,0,0,113.17,16
07-07-2024,1044,4,7,23,35.08,0,0,93.89,19
07-07-2024,1033,5,2,23,10.75,0,0,96.77,27
08-07-2024,1033,5,5,19,37.52,0,0,96.8,20
08-07-2024,1041,5,9,32,39.79,1,0,92.95,43
09-07-2024,1024,2,2,18,48.74,0,0,101.05,16
09-07-2024,1005,4,3,17,40.57,0,0,117.48,15
11-07-2024,1003,1,3,21,31.1,0,1,107.95,20
11-07-2024,1012,5,2,18,49.93,1,0,92.95,24
11-07-2024,1037,1,1,20,34.1,0,1,104.88,14
11-07-2024,1007,4,4,17,24.04,1,0,100.86,29
12-07-2024,1011,3,7,25,47.85,1,0,111.25,31
13-07-2024,1033,3,7,20,19.17,0,0,109.17,28
13-07-2024,1003,2,7,13,40.07,0,1,97.98,21
13-07-2024,1010,5,7,15,36.39,1,0,91.93,20
14-07-2024,1044,1,10,15,26.57,0,0,95.82,17
15-07-2024,1002,3,7,27,17.68,0,0,92.3,25
17-07-2024,1027,1,5,19,22.35,0,0,99.95,21
17-07-2024,1023,1,6,16,42.21,0,0,106.94,14
18-07-2024,1017,3,4,19,33.9,0,0,113.48,21
18-07-2024,1041,1,9,18,13.04,0,0,107.69,13
19-07-2024,1001,4,1,18,6.48,0,0,97.18,20
20-07-2024,1036,4,2,23,35.87,0,0,91.95,23
22-07-2024,1020,5,6,17,39.72,0,0,104.9,14
22-07-2024,1003,5,6,19,6.09,0,1,94.67,15
23-07-2024,1033,4,3,21,14.81,0,1,94.37,23
24-07-2024,1038,3,7,23,33.6,1,0,102.82,35
24-07-2024,1021,3,8,19,15.56,1,0,119.93,34
24-07-2024,1015,2,1,18,28.46,0,0,94.08,17
24-07-2024,1031,5,2,31,26.96,0,0,89.08,35
25-07-2024,1009,3,3,16,33.3,1,0,103.72,19
27-07-2024,1013,3,6,21,42.67,0,0,99.89,23
27-07-2024,1023,4,3,22,21.55,0,0,96.87,27
28-07-2024,1026,1,5,14,45.44,0,1,111.65,14
28-07-2024,1007,4,2,26,26.19,1,1,97.25,29
28-07-2024,1027,1,2,17,43.88,0,0,107.92,16
30-07-2024,1033,5,2,18,13.04,0,0,108.63,14
31-07-2024,1000,4,10,19,12.33,0,0,88.82,23
01-08-2024,1012,3,3,18,12.63,0,0,91.15,11
01-08-2024,1041,5,8,18,30.26,0,0,109.24,16
01-08-2024,1025,2,8,19,32.75,0,0,124.16,23
01-08-2024,1036,3,9,18,47.91,1,0,105.99,24
01-08-2024,1021,2,1,17,49.35,1,1,87.21,31
02-08-2024,1040,3,5,15,10.45,1,0,93.99,26
03-08-2024,1005,1,9,13,15.29,0,0,92.34,13
04-08-2024,1021,5,8,18,25.92,0,0,92.98,11
04-08-2024,1037,4,3,22,10.73,0,0,93.62,19
06-08-2024,1032,5,4,12,7.87,1,0,103.3,21
07-08-2024,1032,5,8,17,28.31,0,0,90.48,17
07-08-2024,1029,2,10,22,48.82,0,0,95.1,25
08-08-2024,1008,3,9,16,5.73,0,1,100.91,18
09-08-2024,1024,1,10,20,19.9,0,0,88.42,16
11-08-2024,1007,2,9,18,36.75,0,0,101.41,6
12-08-2024,1032,1,5,18,22.53,1,0,94.41,30
12-08-2024,1017,4,8,16,5.96,0,0,100.68,18
12-08-2024,1026,5,4,13,16.56,0,1,101.78,17
12-08-2024,1037,3,7,16,33.72,0,0,98.04,6
12-08-2024,1031,4,3,22,34.03,0,0,83.01,22
13-08-2024,1018,5,10,20,21.02,1,0,112.38,28
